FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.8754711,8754711,POINT (16.290499232730426 48.234402216908016),Neuwaldegg (Hans-Leinkauf-Platz),Neuwaldegg (Hans-Leinkauf-Platz),N43,,11,https://anachb.vor.at?P=SQ&input=Wien%20Neuwaldegg&start=1,
OEFFHALTESTOGD.8754712,8754712,POINT (16.291577225551993 48.23328932179938),Neuwaldegg,Neuwaldegg,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Neuwaldegg&start=1,
OEFFHALTESTOGD.8754713,8754713,POINT (16.29136162813239 48.233654320032514),Neuwaldegg,Neuwaldegg,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Neuwaldegg&start=1,
OEFFHALTESTOGD.8754714,8754714,POINT (16.292111705312564 48.23278063975414),Neuwaldegg,Neuwaldegg,445,,3,https://anachb.vor.at?P=SQ&input=Wien%20Neuwaldegg&start=1,
OEFFHALTESTOGD.8754715,8754715,POINT (16.280128180805455 48.24025981544763),Marswiese,Marswiese,"445, 43A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Marswiese&start=1,
OEFFHALTESTOGD.8754716,8754716,POINT (16.280087792497074 48.24025979579783),Marswiese,Marswiese,"445, 43A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Marswiese&start=1,
OEFFHALTESTOGD.8754717,8754717,POINT (16.279993481071152 48.240445215120964),Marswiese,Marswiese,"445, 43A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Marswiese&start=1,
OEFFHALTESTOGD.8754718,8754718,POINT (16.279953092616918 48.24044519542381),Marswiese,Marswiese,"445, 43A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Marswiese&start=1,
OEFFHALTESTOGD.8754719,8754719,POINT (16.33059076279265 48.18137874488785),Niederhofstraße,Niederhofstraße,10A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Niederhofstraße&start=1,
OEFFHALTESTOGD.8754720,8754720,POINT (16.333016250328438 48.181157144488),Niederhofstraße,Niederhofstraße,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Niederhofstraße&start=1,
OEFFHALTESTOGD.8754721,8754721,POINT (16.331336359827187 48.18134284458808),Niederhofstraße,Niederhofstraße,63A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Niederhofstraße&start=1,
OEFFHALTESTOGD.8754722,8754722,POINT (16.454063650953298 48.24763595222316),Forstnergasse,Forstnergasse,26,,1,https://anachb.vor.at?P=SQ&input=Wien%20Forstnergasse&start=1,
OEFFHALTESTOGD.8754723,8754723,POINT (16.453991851478133 48.247546252999754),Forstnergasse,Forstnergasse,26,,1,https://anachb.vor.at?P=SQ&input=Wien%20Forstnergasse&start=1,
OEFFHALTESTOGD.8754724,8754724,POINT (16.53492962451865 48.224528313137675),Niklas-Eslarn-Straße,Niklas-Eslarn-Straße,"99B, 99A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Niklas-Eslarn-Straße&start=1,
OEFFHALTESTOGD.8754725,8754725,POINT (16.53483082422491 48.22454631292759),Niklas-Eslarn-Straße,Niklas-Eslarn-Straße,"99B, 99A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Niklas-Eslarn-Straße&start=1,
OEFFHALTESTOGD.8754726,8754726,POINT (16.241783854516427 48.22272710316417),Nikolaus-Pytty-Gasse,Nikolaus-Pytty-Gasse,52A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Nikolaus-Pytty-Gasse&start=1,
OEFFHALTESTOGD.8754727,8754727,POINT (16.388792437743987 48.22372050713107),Nordbahnstraße,Nordbahnstraße,5,,1,https://anachb.vor.at?P=SQ&input=Wien%20Nordbahnstraße&start=1,
OEFFHALTESTOGD.8754728,8754728,POINT (16.389484133107462 48.22326560903843),Nordbahnstraße,Nordbahnstraße,"O, 5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Nordbahnstraße&start=1,
OEFFHALTESTOGD.8754729,8754729,POINT (16.38996923193729 48.22378630647799),Nordbahnstraße,Nordbahnstraße,O,,1,https://anachb.vor.at?P=SQ&input=Wien%20Nordbahnstraße&start=1,
OEFFHALTESTOGD.8754730,8754730,POINT (16.508456354055898 48.22536622487127),Seestadt,Seestadt,"84A, 88B, 89A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Seestadt&start=1,
OEFFHALTESTOGD.8754731,8754731,POINT (16.508267755489886 48.22540212490401),Seestadt,Seestadt,"88B, 89A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Seestadt&start=1,
OEFFHALTESTOGD.8755428,8755428,POINT (16.396356096625997 48.14936575682038),Gartenschaugasse,Gartenschaugasse,N68,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755429,8755429,POINT (16.396356096625997 48.14936575682038),Gartenschaugasse,Gartenschaugasse,N68,,13,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755430,8755430,POINT (16.396356096625997 48.14936575682038),Gartenschaugasse,Gartenschaugasse,N68,,12,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755431,8755431,POINT (16.396814194565334 48.14880835909922),Gartenschaugasse,Gartenschaugasse,"68B, N68",,2,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755432,8755432,POINT (16.396814194565334 48.14880835909922),Gartenschaugasse,Gartenschaugasse,N68,,10,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755433,8755433,POINT (16.396814194565334 48.14880835909922),Gartenschaugasse,Gartenschaugasse,N68,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755434,8755434,POINT (16.396814194565334 48.14880835909922),Gartenschaugasse,Gartenschaugasse,N68,,13,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755435,8755435,POINT (16.396814194565334 48.14880835909922),Gartenschaugasse,Gartenschaugasse,N68,,12,https://anachb.vor.at?P=SQ&input=Wien%20Gartenschaugasse&start=1,
OEFFHALTESTOGD.8755436,8755436,POINT (16.3765035817925 48.28425642612906),Strohbogasse,Strohbogasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Strohbogasse&start=1,
OEFFHALTESTOGD.8755437,8755437,POINT (16.403605514336306 48.187014772984206),Neu Marx,Neu Marx,80A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Neu%20Marx&start=1,
OEFFHALTESTOGD.8755438,8755438,POINT (16.349670904316696 48.206415613868366),Strozzigasse,Strozzigasse,46,,1,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755439,8755439,POINT (16.34913190678806 48.20639771437769),Strozzigasse,Strozzigasse,N46,,11,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755440,8755440,POINT (16.34913190678806 48.20639771437769),Strozzigasse,Strozzigasse,N46,,10,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755441,8755441,POINT (16.3490062072933 48.206457514370506),Strozzigasse,Strozzigasse,46,,1,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755442,8755442,POINT (16.34919480769139 48.206697012812846),Strozzigasse,Strozzigasse,"13A, N71",,2,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755443,8755443,POINT (16.34919480769139 48.206697012812846),Strozzigasse,Strozzigasse,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755444,8755444,POINT (16.34919480769139 48.206697012812846),Strozzigasse,Strozzigasse,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755445,8755445,POINT (16.349536205869725 48.206433614307194),Strozzigasse,Strozzigasse,N46,,11,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755446,8755446,POINT (16.349536205869725 48.206433614307194),Strozzigasse,Strozzigasse,N46,,10,https://anachb.vor.at?P=SQ&input=Wien%20Strozzigasse&start=1,
OEFFHALTESTOGD.8755447,8755447,POINT (16.49676941182016 48.225037034004195),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,"84A, N84",,2,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755448,8755448,POINT (16.49676941182016 48.225037034004195),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,10,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755449,8755449,POINT (16.49676941182016 48.225037034004195),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,11,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755450,8755450,POINT (16.49676941182016 48.225037034004195),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,13,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755451,8755451,POINT (16.49676941182016 48.225037034004195),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,12,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755452,8755452,POINT (16.49676941128714 48.22491133489139),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,"84A, N84",,2,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755453,8755453,POINT (16.49676941128714 48.22491133489139),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,10,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755454,8755454,POINT (16.49676941128714 48.22491133489139),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,11,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755455,8755455,POINT (16.49676941128714 48.22491133489139),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,13,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755456,8755456,POINT (16.49676941128714 48.22491133489139),Johann-Kutschera-Gasse,Johann-Kutschera-Gasse,N84,,12,https://anachb.vor.at?P=SQ&input=Wien%20Johann-Kutschera-Gasse&start=1,
OEFFHALTESTOGD.8755457,8755457,POINT (16.3745001979364 48.14489449241138),Sulzengasse,Sulzengasse,"67A, N67, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Sulzengasse&start=1,
OEFFHALTESTOGD.8755458,8755458,POINT (16.3745001979364 48.14489449241138),Sulzengasse,Sulzengasse,N67,,10,https://anachb.vor.at?P=SQ&input=Wien%20Sulzengasse&start=1,
OEFFHALTESTOGD.8755459,8755459,POINT (16.3745001979364 48.14489449241138),Sulzengasse,Sulzengasse,N67,,11,https://anachb.vor.at?P=SQ&input=Wien%20Sulzengasse&start=1,
OEFFHALTESTOGD.8755460,8755460,POINT (16.374329498168173 48.14479259260412),Sulzengasse,Sulzengasse,"67A, N67, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Sulzengasse&start=1,
OEFFHALTESTOGD.8755461,8755461,POINT (16.374329498168173 48.14479259260412),Sulzengasse,Sulzengasse,N67,,10,https://anachb.vor.at?P=SQ&input=Wien%20Sulzengasse&start=1,
OEFFHALTESTOGD.8755462,8755462,POINT (16.374329498168173 48.14479259260412),Sulzengasse,Sulzengasse,N67,,11,https://anachb.vor.at?P=SQ&input=Wien%20Sulzengasse&start=1,
OEFFHALTESTOGD.8755463,8755463,POINT (16.320170548603812 48.27744139345166),Sulzwiese,Sulzwiese,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Sulzwiese&start=1,
OEFFHALTESTOGD.8755464,8755464,POINT (16.32007164873081 48.27749529319919),Sulzwiese,Sulzwiese,38A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Sulzwiese&start=1,
OEFFHALTESTOGD.8755465,8755465,POINT (16.41070214954347 48.16596486902856),Swatoschgasse,Swatoschgasse,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Swatoschgasse&start=1,
OEFFHALTESTOGD.8755466,8755466,POINT (16.410540450578992 48.165964868702396),Swatoschgasse,Swatoschgasse,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Swatoschgasse&start=1,
OEFFHALTESTOGD.8755467,8755467,POINT (16.50169208701759 48.22473783203633),Hannah-Arendt-Platz,Hannah-Arendt-Platz,"84A, N84",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755468,8755468,POINT (16.50169208701759 48.22473783203633),Hannah-Arendt-Platz,Hannah-Arendt-Platz,N84,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755469,8755469,POINT (16.50169208701759 48.22473783203633),Hannah-Arendt-Platz,Hannah-Arendt-Platz,N84,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755470,8755470,POINT (16.50169208701759 48.22473783203633),Hannah-Arendt-Platz,Hannah-Arendt-Platz,N84,,13,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755471,8755471,POINT (16.50169208701759 48.22473783203633),Hannah-Arendt-Platz,Hannah-Arendt-Platz,N84,,12,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755472,8755472,POINT (16.501305889228355 48.2246600331072),Hannah-Arendt-Platz,Hannah-Arendt-Platz,"84A, N84",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755473,8755473,POINT (16.501305889228355 48.2246600331072),Hannah-Arendt-Platz,Hannah-Arendt-Platz,N84,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8755474,8755474,POINT (16.501305889228355 48.2246600331072),Hannah-Arendt-Platz,Hannah-Arendt-Platz,N84,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hannah-Arendt-Platz&start=1,
OEFFHALTESTOGD.8756153,8756153,POINT (16.31104354360593 48.17068600872127),Edelsinnstraße,Edelsinnstraße,N62,,10,https://anachb.vor.at?P=SQ&input=Wien%20Edelsinnstraße&start=1,
OEFFHALTESTOGD.8756154,8756154,POINT (16.31104354360593 48.17068600872127),Edelsinnstraße,Edelsinnstraße,N62,,11,https://anachb.vor.at?P=SQ&input=Wien%20Edelsinnstraße&start=1,
OEFFHALTESTOGD.8756155,8756155,POINT (16.277608420864535 48.18100748002886),Tolstojgasse,Tolstojgasse,54B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Tolstojgasse&start=1,
OEFFHALTESTOGD.8756156,8756156,POINT (16.27766232148126 48.18091158033311),Tolstojgasse,Tolstojgasse,54A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Tolstojgasse&start=1,
OEFFHALTESTOGD.8756157,8756157,POINT (16.38516327092589 48.23461755718769),Traisengasse S (Pasettistr.),Traisengasse S (Pasettistr.),"37A, SV903",,2,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756158,8756158,POINT (16.38327677813219 48.23356446341492),Traisengasse,Traisengasse,N29,,11,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756159,8756159,POINT (16.38327677813219 48.23356446341492),Traisengasse,Traisengasse,N29,,10,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756160,8756160,POINT (16.383159978531932 48.23365426283973),Traisengasse S (Dresdner Str.),Traisengasse S (Dresdner Str.),2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756161,8756161,POINT (16.383420477052947 48.23355846343655),Traisengasse,Traisengasse,N29,,11,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756162,8756162,POINT (16.383420477052947 48.23355846343655),Traisengasse,Traisengasse,N29,,10,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756163,8756163,POINT (16.385028470984896 48.23454575773312),Traisengasse S (Pasettistr.),Traisengasse S (Pasettistr.),SV903,,2,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756164,8756164,POINT (16.383222878284954 48.23374396248048),Traisengasse S (Dresdner Str.),Traisengasse S (Dresdner Str.),2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Traisengasse&start=1,
OEFFHALTESTOGD.8756165,8756165,POINT (16.46090883812753 48.2625467777144),Voitgasse,Voitgasse,25A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Voitgasse&start=1,
OEFFHALTESTOGD.8756166,8756166,POINT (16.46098073756669 48.262355478570335),Voitgasse,Voitgasse,25A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Voitgasse&start=1,
OEFFHALTESTOGD.8756167,8756167,POINT (16.340633861391098 48.144037317268776),Traviatagasse,Traviatagasse,67A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Traviatagasse&start=1,
OEFFHALTESTOGD.8756168,8756168,POINT (16.340975160295564 48.14415121651591),Traviatagasse,Traviatagasse,"67A, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Traviatagasse&start=1,
OEFFHALTESTOGD.8756169,8756169,POINT (16.341630955852725 48.14347391897539),Traviatagasse,Traviatagasse,"67A, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Traviatagasse&start=1,
OEFFHALTESTOGD.8756170,8756170,POINT (16.33263890399667 48.14606331268115),Triester Str./Rossakgasse,Triester Str./Rossakgasse,65A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Triester%20Str./Rossakgasse&start=1,
OEFFHALTESTOGD.8756171,8756171,POINT (16.335257312684714 48.14911409625042),Triester Str./Sterngasse,Triester Str./Sterngasse,303,,3,https://anachb.vor.at?P=SQ&input=Wien%20Triester%20Str./Sterngasse&start=1,
OEFFHALTESTOGD.8756172,8756172,POINT (16.353803137654822 48.17295057103695),Knöllgasse/Troststraße,Knöllgasse/Troststraße,1,,1,https://anachb.vor.at?P=SQ&input=Wien%20Knöllgasse/Troststraße&start=1,
OEFFHALTESTOGD.8756173,8756173,POINT (16.353596537905258 48.17259107309475),Knöllgasse/Troststraße,Knöllgasse/Troststraße,1,,1,https://anachb.vor.at?P=SQ&input=Wien%20Knöllgasse/Troststraße&start=1,
OEFFHALTESTOGD.8756174,8756174,POINT (16.44918574334453 48.152230510722575),Zentralfriedhof 3.Tor,Zentralfriedhof 3.Tor,71A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%203.Tor&start=1,
OEFFHALTESTOGD.8756175,8756175,POINT (16.449598941717564 48.152476209420556),Zentralfriedhof 3.Tor,Zentralfriedhof 3.Tor,"11, 71",,1,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%203.Tor&start=1,
OEFFHALTESTOGD.8756176,8756176,POINT (16.447577750049 48.151984813166315),Zentralfriedhof 3.Tor,Zentralfriedhof 3.Tor,ZF,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%203.Tor&start=1,
OEFFHALTESTOGD.8756177,8756177,POINT (16.448547945957046 48.152254511100416),Zentralfriedhof 3.Tor,Zentralfriedhof 3.Tor,11,,1,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%203.Tor&start=1,
OEFFHALTESTOGD.8756178,8756178,POINT (16.449095943064414 48.152230510938914),Zentralfriedhof 3.Tor,Zentralfriedhof 3.Tor,71B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%203.Tor&start=1,
OEFFHALTESTOGD.8756179,8756179,POINT (16.448997143809347 48.15222451062719),Zentralfriedhof 3.Tor,Zentralfriedhof 3.Tor,71B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%203.Tor&start=1,
OEFFHALTESTOGD.8756180,8756180,POINT (16.452832924324042 48.15160721174968),Zentralfriedhof 4.Tor,Zentralfriedhof 4.Tor,"11, 71",,1,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%204.Tor&start=1,
OEFFHALTESTOGD.8756181,8756181,POINT (16.452644225566807 48.15164321090249),Zentralfriedhof 4.Tor,Zentralfriedhof 4.Tor,71A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%204.Tor&start=1,
OEFFHALTESTOGD.8756182,8756182,POINT (16.453587421542842 48.151793009853776),Zentralfriedhof 4.Tor,Zentralfriedhof 4.Tor,"11, 71",,1,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%204.Tor&start=1,
OEFFHALTESTOGD.8756183,8756183,POINT (16.45269812574681 48.15173901095819),Zentralfriedhof 4.Tor,Zentralfriedhof 4.Tor,"71A, N71",,2,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%204.Tor&start=1,
OEFFHALTESTOGD.8756184,8756184,POINT (16.45269812574681 48.15173901095819),Zentralfriedhof 4.Tor,Zentralfriedhof 4.Tor,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%204.Tor&start=1,
OEFFHALTESTOGD.8756185,8756185,POINT (16.45269812574681 48.15173901095819),Zentralfriedhof 4.Tor,Zentralfriedhof 4.Tor,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20Zentralfriedhof%204.Tor&start=1,
OEFFHALTESTOGD.8756186,8756186,POINT (16.376323678962503 48.138264722131794),Indigoweg,Indigoweg,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Indigoweg&start=1,
OEFFHALTESTOGD.8756187,8756187,POINT (16.376314778967032 48.138228722423584),Indigoweg,Indigoweg,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Indigoweg&start=1,
OEFFHALTESTOGD.8756188,8756188,POINT (16.45745019903166 48.14977321679841),Hauptwerkstätte,Hauptwerkstätte,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756189,8756189,POINT (16.45795761385164 48.14974327447287),Hauptwerkstätte,Hauptwerkstätte,"272, 217, 71A, 218",,3,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756190,8756190,POINT (16.4579172966935 48.149743317224946),Hauptwerkstätte,Hauptwerkstätte,"272, 217, 71A, 218",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756191,8756191,POINT (16.457261599598866 48.149731317434586),Hauptwerkstätte,Hauptwerkstätte,71,,1,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756192,8756192,POINT (16.458101413133974 48.14984517391138),Hauptwerkstätte,Hauptwerkstätte,"272, 217, 71A, 218, N71",,3,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756193,8756193,POINT (16.45806109589624 48.14984521671398),Hauptwerkstätte,Hauptwerkstätte,"272, 217, 71A, 218, N71",,2,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756194,8756194,POINT (16.45806109589624 48.14984521671398),Hauptwerkstätte,Hauptwerkstätte,N71,,10,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756195,8756195,POINT (16.45806109589624 48.14984521671398),Hauptwerkstätte,Hauptwerkstätte,N71,,11,https://anachb.vor.at?P=SQ&input=Wien%20Hauptwerkstätte&start=1,
OEFFHALTESTOGD.8756196,8756196,POINT (16.328210339064718 48.227586526256154),Simonygasse,Simonygasse,42A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Simonygasse&start=1,
OEFFHALTESTOGD.8756197,8756197,POINT (16.328560637001782 48.22770022567959),Simonygasse,Simonygasse,"40, 9",,1,https://anachb.vor.at?P=SQ&input=Wien%20Simonygasse&start=1,
OEFFHALTESTOGD.8756913,8756913,POINT (16.48347441323967 48.251410416649385),"Breitenlee, Spargelfeldstraße","Breitenlee, Spargelfeldstraße",N24,,11,"https://anachb.vor.at?P=SQ&input=Wien%20Breitenlee,%20Spargelfeldstraße&start=1",
OEFFHALTESTOGD.8756914,8756914,POINT (16.48347441323967 48.251410416649385),"Breitenlee, Spargelfeldstraße","Breitenlee, Spargelfeldstraße",N24,,13,"https://anachb.vor.at?P=SQ&input=Wien%20Breitenlee,%20Spargelfeldstraße&start=1",
OEFFHALTESTOGD.8756915,8756915,POINT (16.48347441323967 48.251410416649385),"Breitenlee, Spargelfeldstraße","Breitenlee, Spargelfeldstraße",N24,,12,"https://anachb.vor.at?P=SQ&input=Wien%20Breitenlee,%20Spargelfeldstraße&start=1",
OEFFHALTESTOGD.8756916,8756916,POINT (16.484660210916797 48.25425150255797),Spargelfeldstraße Nord,Spargelfeldstraße Nord,85A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Spargelfeldstraße%20Nord&start=1,
OEFFHALTESTOGD.8756917,8756917,POINT (16.336973108007175 48.15130158460748),Triester Straße/Anton-Baumgartner-Straße,Triester Straße/Anton-Baumgartner-Straße,303,,3,https://anachb.vor.at?P=SQ&input=Wien%20Triester%20Straße/Anton-Baumgartner-Straße&start=1,
OEFFHALTESTOGD.8756918,8756918,POINT (16.53648376318 48.25885084811289),Speierlinggasse,Speierlinggasse,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Speierlinggasse&start=1,
OEFFHALTESTOGD.8756919,8756919,POINT (16.536088465003417 48.25843815046949),Speierlinggasse,Speierlinggasse,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Speierlinggasse&start=1,
OEFFHALTESTOGD.8756920,8756920,POINT (16.286600466781277 48.17384320853911),Preyergasse,Preyergasse,"56A, 56B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Preyergasse&start=1,
OEFFHALTESTOGD.8756921,8756921,POINT (16.28641186811287 48.17386720842582),Preyergasse,Preyergasse,"56A, 56B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Preyergasse&start=1,
OEFFHALTESTOGD.8756922,8756922,POINT (16.28510927534261 48.17392110964043),Preyergasse,Preyergasse,"60, N60, 49, 10",,1,https://anachb.vor.at?P=SQ&input=Wien%20Preyergasse&start=1,
OEFFHALTESTOGD.8756923,8756923,POINT (16.28510927534261 48.17392110964043),Preyergasse,Preyergasse,"60, N60, 49, 10",,2,https://anachb.vor.at?P=SQ&input=Wien%20Preyergasse&start=1,
OEFFHALTESTOGD.8756924,8756924,POINT (16.28510927534261 48.17392110964043),Preyergasse,Preyergasse,N60,,10,https://anachb.vor.at?P=SQ&input=Wien%20Preyergasse&start=1,
OEFFHALTESTOGD.8756925,8756925,POINT (16.28510927534261 48.17392110964043),Preyergasse,Preyergasse,N60,,11,https://anachb.vor.at?P=SQ&input=Wien%20Preyergasse&start=1,
