FID,OBJECTID,SHAPE,HTXT,HTXTK,HLINIEN,DIVA_ID,LTYP,WEBLINK1,SE_ANNO_CAD_DATA
OEFFHALTESTOGD.9305041,9305041,POINT (16.3427090115536 48.186919011271414),Gaudenzdorfer Gürtel,Gaudenzdorfer Gürtel,N6,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305042,9305042,POINT (16.3427090115536 48.186919011271414),Gaudenzdorfer Gürtel,Gaudenzdorfer Gürtel,N6,,10,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305043,9305043,POINT (16.342978510969076 48.18720040998612),Gaudenzdorfer Gürtel (Schönbrunner Str.),Gaudenzdorfer Gürtel (Schönbrunner Str.),"12A, N60",,2,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305044,9305044,POINT (16.342978510969076 48.18720040998612),Gaudenzdorfer Gürtel (Schönbrunner Str.),Gaudenzdorfer Gürtel (Schönbrunner Str.),N60,,10,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305045,9305045,POINT (16.342978510969076 48.18720040998612),Gaudenzdorfer Gürtel (Schönbrunner Str.),Gaudenzdorfer Gürtel (Schönbrunner Str.),N60,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305046,9305046,POINT (16.343697106295032 48.18715850914664),Gaudenzdorfer Gürtel,Gaudenzdorfer Gürtel,N6,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305047,9305047,POINT (16.343697106295032 48.18715850914664),Gaudenzdorfer Gürtel,Gaudenzdorfer Gürtel,N6,,10,https://anachb.vor.at?P=SQ&input=Wien%20Gaudenzdorfer%20Gürtel&start=1,
OEFFHALTESTOGD.9305048,9305048,POINT (16.37043093125265 48.22629390661568),Gaußplatz (Wasnergasse),Gaußplatz (Wasnergasse),5A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gaußplatz&start=1,
OEFFHALTESTOGD.9305049,9305049,POINT (16.370296130837637 48.225845008843336),Gaußplatz,Gaußplatz,N31,,11,https://anachb.vor.at?P=SQ&input=Wien%20Gaußplatz&start=1,
OEFFHALTESTOGD.9305050,9305050,POINT (16.370296130837637 48.225845008843336),Gaußplatz,Gaußplatz,N31,,10,https://anachb.vor.at?P=SQ&input=Wien%20Gaußplatz&start=1,
OEFFHALTESTOGD.9305051,9305051,POINT (16.38182137259863 48.152853849470844),Alaudagasse,Alaudagasse,16A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305052,9305052,POINT (16.38179447257666 48.15253015122337),Alaudagasse,Alaudagasse,N17,,11,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305053,9305053,POINT (16.38179447257666 48.15253015122337),Alaudagasse,Alaudagasse,N17,,10,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305054,9305054,POINT (16.38179447257666 48.15253015122337),Alaudagasse,Alaudagasse,N17,,13,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305055,9305055,POINT (16.38179447257666 48.15253015122337),Alaudagasse,Alaudagasse,N17,,12,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305056,9305056,POINT (16.382620871454872 48.154208242926735),Alaudagasse,Alaudagasse,"67A, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305057,9305057,POINT (16.38199207173256 48.15277595007008),Alaudagasse,Alaudagasse,"67A, N67, 67B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305058,9305058,POINT (16.38199207173256 48.15277595007008),Alaudagasse,Alaudagasse,N67,,10,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305059,9305059,POINT (16.38199207173256 48.15277595007008),Alaudagasse,Alaudagasse,N67,,11,https://anachb.vor.at?P=SQ&input=Wien%20Alaudagasse&start=1,
OEFFHALTESTOGD.9305060,9305060,POINT (16.48510017945826 48.16034454994697),Albern,Albern,76B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Albern&start=1,
OEFFHALTESTOGD.9305061,9305061,POINT (16.485356102940848 48.15987109973531),Albern,Albern,"279, 76A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Albern&start=1,
OEFFHALTESTOGD.9305062,9305062,POINT (16.485315777893717 48.159871152106035),Albern,Albern,"279, 76A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Albern&start=1,
OEFFHALTESTOGD.9305063,9305063,POINT (16.48537867673079 48.159984951109884),Albern,Albern,76B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Albern&start=1,
OEFFHALTESTOGD.9305064,9305064,POINT (16.48481710470522 48.159799200513405),Albern,Albern,279,,3,https://anachb.vor.at?P=SQ&input=Wien%20Albern&start=1,
OEFFHALTESTOGD.9305065,9305065,POINT (16.49470312996766 48.158331053482286),Alberner Hafen,Alberner Hafen,"76B, 76A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Hafen&start=1,
OEFFHALTESTOGD.9305066,9305066,POINT (16.47228135829308 48.17196200241866),Alberner Hafenzufahrtsstr.,Alberner Hafenzufahrtsstr.,79B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Hafenzufahrtsstr.&start=1,
OEFFHALTESTOGD.9305067,9305067,POINT (16.47283825482428 48.171890102074244),Alberner Hafenzufahrtsstr.,Alberner Hafenzufahrtsstr.,"79B, 76B, 76A, 73A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Hafenzufahrtsstr.&start=1,
OEFFHALTESTOGD.9305068,9305068,POINT (16.47209265959689 48.1723454006947),Alberner Hafenzufahrtsstr.,Alberner Hafenzufahrtsstr.,76A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Hafenzufahrtsstr.&start=1,
OEFFHALTESTOGD.9305069,9305069,POINT (16.484493798988087 48.156359517212294),Alberner Straße,Alberner Straße,"76B, 279",,3,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Straße&start=1,
OEFFHALTESTOGD.9305070,9305070,POINT (16.48445347669116 48.15635956927765),Alberner Straße,Alberner Straße,"76B, 279",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Straße&start=1,
OEFFHALTESTOGD.9305071,9305071,POINT (16.484619498688847 48.156365516996956),Alberner Straße,Alberner Straße,"76B, 279",,3,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Straße&start=1,
OEFFHALTESTOGD.9305072,9305072,POINT (16.48457917638746 48.15636556910641),Alberner Straße,Alberner Straße,"76B, 279",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alberner%20Straße&start=1,
OEFFHALTESTOGD.9305073,9305073,POINT (16.343562440765552 48.21061219804027),Albertgasse,Albertgasse,"33, 2, 5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Albertgasse&start=1,
OEFFHALTESTOGD.9305074,9305074,POINT (16.34432603636376 48.21057029768479),Albertgasse,Albertgasse,2,,1,https://anachb.vor.at?P=SQ&input=Wien%20Albertgasse&start=1,
OEFFHALTESTOGD.9305075,9305075,POINT (16.34396663839038 48.21080379655636),Albertgasse,Albertgasse,"33, 5",,1,https://anachb.vor.at?P=SQ&input=Wien%20Albertgasse&start=1,
OEFFHALTESTOGD.9305076,9305076,POINT (16.36799651397519 48.20545170680023),Albertinaplatz (Augustinerstraße),Albertinaplatz (Augustinerstraße),2A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Albertinaplatz&start=1,
OEFFHALTESTOGD.9305077,9305077,POINT (16.369433805939792 48.204757209160384),Albertinaplatz (Tegethoffstraße),Albertinaplatz (Tegethoffstraße),2A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Albertinaplatz&start=1,
OEFFHALTESTOGD.9305078,9305078,POINT (16.42119451931627 48.25318094608777),Carminweg,Carminweg,N20,,11,https://anachb.vor.at?P=SQ&input=Wien%20Carminweg&start=1,
OEFFHALTESTOGD.9305079,9305079,POINT (16.42119451931627 48.25318094608777),Carminweg,Carminweg,N20,,10,https://anachb.vor.at?P=SQ&input=Wien%20Carminweg&start=1,
OEFFHALTESTOGD.9305080,9305080,POINT (16.420754321865346 48.25313904675531),Carminweg,Carminweg,"25, 26",,1,https://anachb.vor.at?P=SQ&input=Wien%20Carminweg&start=1,
OEFFHALTESTOGD.9305081,9305081,POINT (16.420844220973706 48.25310914676361),Carminweg,Carminweg,N20,,11,https://anachb.vor.at?P=SQ&input=Wien%20Carminweg&start=1,
OEFFHALTESTOGD.9305082,9305082,POINT (16.420844220973706 48.25310914676361),Carminweg,Carminweg,N20,,10,https://anachb.vor.at?P=SQ&input=Wien%20Carminweg&start=1,
OEFFHALTESTOGD.9305083,9305083,POINT (16.421347219174795 48.2531689467288),Carminweg,Carminweg,"25, 26",,1,https://anachb.vor.at?P=SQ&input=Wien%20Carminweg&start=1,
OEFFHALTESTOGD.9305084,9305084,POINT (16.531435174468488 48.24889809881763),Algenweg,Algenweg,89A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Algenweg&start=1,
OEFFHALTESTOGD.9305085,9305085,POINT (16.386393969965233 48.238668236910065),Allerheiligengasse,Allerheiligengasse,"N8, 11B, 5A, 11A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Allerheiligengasse&start=1,
OEFFHALTESTOGD.9305086,9305086,POINT (16.386393969965233 48.238668236910065),Allerheiligengasse,Allerheiligengasse,N8,,10,https://anachb.vor.at?P=SQ&input=Wien%20Allerheiligengasse&start=1,
OEFFHALTESTOGD.9305087,9305087,POINT (16.386393969965233 48.238668236910065),Allerheiligengasse,Allerheiligengasse,N8,,11,https://anachb.vor.at?P=SQ&input=Wien%20Allerheiligengasse&start=1,
OEFFHALTESTOGD.9305088,9305088,POINT (16.38637597069614 48.23888363653034),Allerheiligengasse,Allerheiligengasse,"11B, 5A, 11A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Allerheiligengasse&start=1,
OEFFHALTESTOGD.9305089,9305089,POINT (16.430321420645285 48.28642628197773),Allissen,Allissen,32A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Allissen&start=1,
OEFFHALTESTOGD.9305090,9305090,POINT (16.43099511758216 48.286270782806604),Allissen,Allissen,32A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Allissen&start=1,
OEFFHALTESTOGD.9305091,9305091,POINT (16.241231295993042 48.205858917709485),Alois-Behr-Straße,Alois-Behr-Straße,"450, 49A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Alois-Behr-Straße&start=1,
OEFFHALTESTOGD.9305092,9305092,POINT (16.24119093477395 48.205858884414226),Alois-Behr-Straße,Alois-Behr-Straße,"450, 49A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Alois-Behr-Straße&start=1,
OEFFHALTESTOGD.9305093,9305093,POINT (16.29786527079424 48.143935444180286),Atzgersdorf Friedhof,Atzgersdorf Friedhof,60A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Friedhof&start=1,
OEFFHALTESTOGD.9305094,9305094,POINT (16.297982069771596 48.14347984655571),Atzgersdorf Friedhof,Atzgersdorf Friedhof,60A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Friedhof&start=1,
OEFFHALTESTOGD.9305095,9305095,POINT (16.295044589091873 48.147351929752105),Atzgersdorf Kirchenplatz,Atzgersdorf Kirchenplatz,"66A, 60A, N66",,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Kirchenplatz&start=1,
OEFFHALTESTOGD.9305096,9305096,POINT (16.295044589091873 48.147351929752105),Atzgersdorf Kirchenplatz,Atzgersdorf Kirchenplatz,N66,,10,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Kirchenplatz&start=1,
OEFFHALTESTOGD.9305097,9305097,POINT (16.295044589091873 48.147351929752105),Atzgersdorf Kirchenplatz,Atzgersdorf Kirchenplatz,N66,,11,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Kirchenplatz&start=1,
OEFFHALTESTOGD.9305098,9305098,POINT (16.293418597660065 48.14749583033585),Atzgersdorf Kirchenplatz,Atzgersdorf Kirchenplatz,"66A, 58A, N66, 58B",,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Kirchenplatz&start=1,
OEFFHALTESTOGD.9305099,9305099,POINT (16.293418597660065 48.14749583033585),Atzgersdorf Kirchenplatz,Atzgersdorf Kirchenplatz,N66,,10,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Kirchenplatz&start=1,
OEFFHALTESTOGD.9305100,9305100,POINT (16.293418597660065 48.14749583033585),Atzgersdorf Kirchenplatz,Atzgersdorf Kirchenplatz,N66,,11,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf%20Kirchenplatz&start=1,
OEFFHALTESTOGD.9305101,9305101,POINT (16.288361121992143 48.14710623570298),Atzgersdorf (Gatterederstraße),Atzgersdorf (Gatterederstraße),60A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Atzgersdorf&start=1,
OEFFHALTESTOGD.9304780,9304780,POINT (16.3872923081427 48.269447590025216),Anton-Bosch-Gasse,Anton-Bosch-Gasse,34A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Bosch-Gasse&start=1,
OEFFHALTESTOGD.9304781,9304781,POINT (16.39005466491102 48.296359740635594),Anton-Böck-Gasse,Anton-Böck-Gasse,"850, 32A, 510",,3,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Böck-Gasse&start=1,
OEFFHALTESTOGD.9304782,9304782,POINT (16.390014232375055 48.29635975961496),Anton-Böck-Gasse,Anton-Böck-Gasse,"850, 32A, 510",,2,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Böck-Gasse&start=1,
OEFFHALTESTOGD.9304783,9304783,POINT (16.27043080288396 48.142616768369045),Anton-Krieger-Gasse,Anton-Krieger-Gasse,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Krieger-Gasse&start=1,
OEFFHALTESTOGD.9304784,9304784,POINT (16.270323004133154 48.143030366203554),Anton-Krieger-Gasse,Anton-Krieger-Gasse,60,,1,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Krieger-Gasse&start=1,
OEFFHALTESTOGD.9304785,9304785,POINT (16.441092121132495 48.25178724068516),Doningasse,Doningasse,"31A, N25",,2,https://anachb.vor.at?P=SQ&input=Wien%20Doningasse&start=1,
OEFFHALTESTOGD.9304786,9304786,POINT (16.441092121132495 48.25178724068516),Doningasse,Doningasse,N25,,10,https://anachb.vor.at?P=SQ&input=Wien%20Doningasse&start=1,
OEFFHALTESTOGD.9304787,9304787,POINT (16.441092121132495 48.25178724068516),Doningasse,Doningasse,N25,,11,https://anachb.vor.at?P=SQ&input=Wien%20Doningasse&start=1,
OEFFHALTESTOGD.9304788,9304788,POINT (16.386340106155647 48.26496281195723),Anton-Störck-Gasse,Anton-Störck-Gasse,36A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Anton-Störck-Gasse&start=1,
OEFFHALTESTOGD.9304789,9304789,POINT (16.329944028740094 48.225839033420776),Antonigasse,Antonigasse,42,,1,https://anachb.vor.at?P=SQ&input=Wien%20Antonigasse&start=1,
OEFFHALTESTOGD.9304790,9304790,POINT (16.40490801710469 48.19348854087634),Baumgasse,Baumgasse,18,,1,https://anachb.vor.at?P=SQ&input=Wien%20Baumgasse&start=1,
OEFFHALTESTOGD.9304791,9304791,POINT (16.223821998725935 48.21398249590182),Anzengruberstraße,Anzengruberstraße,450,,3,https://anachb.vor.at?P=SQ&input=Wien%20Anzengruberstraße&start=1,
OEFFHALTESTOGD.9304792,9304792,POINT (16.22378163114479 48.21398245648995),Anzengruberstraße,Anzengruberstraße,450,,2,https://anachb.vor.at?P=SQ&input=Wien%20Anzengruberstraße&start=1,
OEFFHALTESTOGD.9304793,9304793,POINT (16.398287558213067 48.20040451228065),Apostelgasse,Apostelgasse,N75,,11,https://anachb.vor.at?P=SQ&input=Wien%20Apostelgasse&start=1,
OEFFHALTESTOGD.9304794,9304794,POINT (16.398287558213067 48.20040451228065),Apostelgasse,Apostelgasse,N75,,10,https://anachb.vor.at?P=SQ&input=Wien%20Apostelgasse&start=1,
OEFFHALTESTOGD.9304795,9304795,POINT (16.398224658227228 48.20036261286901),Apostelgasse,Apostelgasse,"77A, N75",,2,https://anachb.vor.at?P=SQ&input=Wien%20Apostelgasse&start=1,
OEFFHALTESTOGD.9304796,9304796,POINT (16.398224658227228 48.20036261286901),Apostelgasse,Apostelgasse,N75,,10,https://anachb.vor.at?P=SQ&input=Wien%20Apostelgasse&start=1,
OEFFHALTESTOGD.9304797,9304797,POINT (16.398224658227228 48.20036261286901),Apostelgasse,Apostelgasse,N75,,11,https://anachb.vor.at?P=SQ&input=Wien%20Apostelgasse&start=1,
OEFFHALTESTOGD.9304798,9304798,POINT (16.272420485266736 48.13373253131356),Aquäduktgasse,Aquäduktgasse,255,,3,https://anachb.vor.at?P=SQ&input=Wien%20Aquäduktgasse&start=1,
OEFFHALTESTOGD.9304799,9304799,POINT (16.27181858897366 48.13371453186457),Aquäduktgasse,Aquäduktgasse,255,,3,https://anachb.vor.at?P=SQ&input=Wien%20Aquäduktgasse&start=1,
OEFFHALTESTOGD.9304800,9304800,POINT (16.345610493120763 48.184068122793555),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,59A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304801,9304801,POINT (16.345601593141286 48.1836189250194),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,N6,,11,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304802,9304802,POINT (16.345601593141286 48.1836189250194),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,N6,,10,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304803,9304803,POINT (16.345763293045987 48.183942323687404),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,59A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304804,9304804,POINT (16.34642798963116 48.183828523927176),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,N6,,11,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304805,9304805,POINT (16.34642798963116 48.183828523927176),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,N6,,10,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304806,9304806,POINT (16.345583593762893 48.18439152192664),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,"6, 18",,1,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304807,9304807,POINT (16.34570939352509 48.18445142152411),Arbeitergasse/Gürtel,Arbeitergasse/Gürtel,"6, 18",,1,https://anachb.vor.at?P=SQ&input=Wien%20Arbeitergasse/Gürtel&start=1,
OEFFHALTESTOGD.9304808,9304808,POINT (16.309381704253237 48.20812183059088),Gutraterplatz,Gutraterplatz,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gutraterplatz&start=1,
OEFFHALTESTOGD.9304809,9304809,POINT (16.30926490362539 48.20742143452444),Gutraterplatz,Gutraterplatz,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Gutraterplatz&start=1,
OEFFHALTESTOGD.9304810,9304810,POINT (16.309525403479352 48.20796023125482),Gutraterplatz,Gutraterplatz,48A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gutraterplatz&start=1,
OEFFHALTESTOGD.9304811,9304811,POINT (16.308878606077975 48.2077447331651),Gutraterplatz,Gutraterplatz,10,,1,https://anachb.vor.at?P=SQ&input=Wien%20Gutraterplatz&start=1,
OEFFHALTESTOGD.9304812,9304812,POINT (16.375470365683253 48.19713524241711),Gußhausstraße,Gußhausstraße,"1, D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Gußhausstraße&start=1,
OEFFHALTESTOGD.9304813,9304813,POINT (16.375111068710407 48.19816513789321),Gußhausstraße,Gußhausstraße,"1, D",,1,https://anachb.vor.at?P=SQ&input=Wien%20Gußhausstraße&start=1,
OEFFHALTESTOGD.9304814,9304814,POINT (16.359040302776357 48.16619259995244),Gußriegelstraße,Gußriegelstraße,15A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gußriegelstraße&start=1,
OEFFHALTESTOGD.9304815,9304815,POINT (16.35824970685537 48.16658799845904),Gußriegelstraße,Gußriegelstraße,"15A, 65A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Gußriegelstraße&start=1,
OEFFHALTESTOGD.9304816,9304816,POINT (16.358555206416952 48.16726509510286),Gußriegelstraße,Gußriegelstraße,65A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gußriegelstraße&start=1,
OEFFHALTESTOGD.9304817,9304817,POINT (16.34541295770283 48.229812605145746),Gymnasiumstraße,Gymnasiumstraße,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gymnasiumstraße&start=1,
OEFFHALTESTOGD.9304818,9304818,POINT (16.345098560419803 48.2302375032526),Gymnasiumstraße,Gymnasiumstraße,40A,,2,https://anachb.vor.at?P=SQ&input=Wien%20Gymnasiumstraße&start=1,
OEFFHALTESTOGD.9304819,9304819,POINT (16.25513268127917 48.21674182336245),Günselgasse,Günselgasse,52B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Günselgasse&start=1,
OEFFHALTESTOGD.9304820,9304820,POINT (16.255096781420143 48.21683762295959),Günselgasse,Günselgasse,52B,,2,https://anachb.vor.at?P=SQ&input=Wien%20Günselgasse&start=1,
OEFFHALTESTOGD.9304821,9304821,POINT (16.308438533354842 48.22601864598614),Dornbach,Dornbach,N43,,11,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304822,9304822,POINT (16.308438533354842 48.22601864598614),Dornbach,Dornbach,N43,,10,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304823,9304823,POINT (16.30864061040389 48.225982755914764),Dornbach,Dornbach,"445, 44A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304824,9304824,POINT (16.308600233315342 48.22598274628194),Dornbach,Dornbach,"445, 44A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304825,9304825,POINT (16.30826783400065 48.22619214566453),Dornbach,Dornbach,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304826,9304826,POINT (16.308703409174658 48.226060555314625),Dornbach,Dornbach,"445, 44A",,3,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304827,9304827,POINT (16.308663032024885 48.22606054570383),Dornbach,Dornbach,"445, 44A",,2,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304828,9304828,POINT (16.30780073656636 48.226377744868145),Dornbach,Dornbach,N43,,11,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304829,9304829,POINT (16.30780073656636 48.226377744868145),Dornbach,Dornbach,N43,,10,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304830,9304830,POINT (16.308213935308423 48.22613834550273),Dornbach,Dornbach,43,,1,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304831,9304831,POINT (16.307890536687523 48.22613834589066),Dornbach,Dornbach,"10, 2",,1,https://anachb.vor.at?P=SQ&input=Wien%20Dornbach&start=1,
OEFFHALTESTOGD.9304832,9304832,POINT (16.24135684617574 48.13818084073117),Gütenbachstraße,Gütenbachstraße,"250, N61",,3,https://anachb.vor.at?P=SQ&input=Wien%20Gütenbachstraße&start=1,
OEFFHALTESTOGD.9304833,9304833,POINT (16.24131653803192 48.13818080751372),Gütenbachstraße,Gütenbachstraße,N61,,13,https://anachb.vor.at?P=SQ&input=Wien%20Gütenbachstraße&start=1,
OEFFHALTESTOGD.9304834,9304834,POINT (16.24131653803192 48.13818080751372),Gütenbachstraße,Gütenbachstraße,N61,,12,https://anachb.vor.at?P=SQ&input=Wien%20Gütenbachstraße&start=1,
OEFFHALTESTOGD.9304835,9304835,POINT (16.37827321794955 48.24423811606549),Friedrich-Engels-Platz,Friedrich-Engels-Platz,"N8, N29, N31",,2,https://anachb.vor.at?P=SQ&input=Wien%20Friedrich-Engels-Platz&start=1,
